"->Fireballs disappear for sometime after they reach a new floor
-> The fireballs stop moving when no input is given
->spot jump is not implemented!!
->fireballs can use broken ladders to move down but mario cant!!","Phab"
"testing would be east if done in this manner","Phab"
"**BUGS**

Game exits when player moves to the bottom right
Terminal doesnot respond after the game exits
Player doesn't touch the floor during consecutive jumps
Game restarts after player looses one life

**functionality missing**

jumping on the spot
","Phab"
"fireballs folllow a fixed path.","Phab"
"Player cannot jump
Fireballs are not implemented
Monkey is not implemented
No ladders are present
OOP concepts are not implemented
When player touches the border,the game exits.
Princess in not present

LOL!! this is not donkey kong","Phab"
"Player moves well,Check again","Phab"
"Class person does not have any methods.So polymorphism is not implemented","Phab"
"Nothing is relevant.This is not donkey kong game.","Phab"
,"Phab"
"There are classes for donkey and person and player.Please check again","Phab"
"->spot jump is not implemented
->fireballs climbdown ladders instantaneously","Phab"
"**BUGS**
ladders dont retain their original position after mario leaves the ladder.They take wierd shapes like 'L' and inverted 'L'
mario is able to stay in air as long as he wants :P
mario swaps with coin without collecting it sometimes.
mario doesnot die after the monkey touches him.
fireballs are stationary
fireballs dont originate from the monkey,they take fixed positions on the screen
Useful information like no of lives are not printed on the screen.
<return> key must be pressed after every input.","Phab"
"
Got this error when tried to execute jump according to the instructions given:
***
  File \""Sriharsh  Bhyravajjula_445_assignsubmission_file_DonkeyKongv2_201425019.py\"", line 414, in <module>
    main()
  File \""Sriharsh  Bhyravajjula_445_assignsubmission_file_DonkeyKongv2_201425019.py\"", line 386, in main
    player.ljump(screen)
  File \""Sriharsh  Bhyravajjula_445_assignsubmission_file_DonkeyKongv2_201425019.py\"", line 60, in ljump
    screen.prscreen()
NameError: global name 'screen' is not defined
***
**BUGS**
When ever player collides with a fireball,a new staionary fireball is created there.
Player score is not changed  when he collides with a fireball
Assuming,P represents player,There are multiple P's in the  game screen
Fireballs don't move unless player gives an input

**Features not implemented**
Player doesnot have any lives
Fireballs don't dissapear after reaching the bottomleft corner
","Phab"
"This class is the parent of the person class,but it does not have any methods of its own.So polymorphism is not implemented","Phab"
"Pep-8 standards not followed
Inheritance not followed properly
polymorphism not found ","Phab"
"**code smell**
Too many if conditions
","Phab"
"-> ladders dont retain their original position after mario leaves the ladder.They take wierd shapes like 'L' and inverted 'L'
->mario is able to stay in air as long as he wants :P
->mario swaps with coin without collecting it sometimes.
-> mario doesnot die after the monkey touches him.
->fireballs are stationary
-> Useful information like coins collected,no of lives are not printed on the screen.
","Phab"
"-> there is no donkey,fireballs,ladder ot princess
-> jump is not implemented as describes in the assignment
-> player doesnot have any lives 
-> there are no coins or lives to be collected during gameplay","Phab"
"Entire code can be decomped into multiple files for better understanding

","Phab"
"position of floor is hard coded.Should be genereated randomly","Phab"
"->spot jump is not implemented.
->fireballs climb down ladders instantaneously.","Phab"
,"Phab"
"Unnecessary comments","Phab"
"This is  not the required condition!!","Phab"
"didnot use this method","Phab"
"unused variable mario.running
","Phab"
"**BUGS**

Fireballs won't climb down the ladder
Mario goes off the screen when he jumps at the first ladder
Mario doesnot die when he touches fireball
Mario's score and lives are not printed on the screen
There is no queen or donkey in the game
The game doesnot quit when 'q' is pressed
","Phab"
"Game is not complete","Phab"
"Fireballs only move when the player moves, it should move randomly even if the player is still.","Phab"
"Jump function not implemented properly, while pressing space the player disappears.","Phab"
"Board is hard coded, could be done by using optimal functions, loops
","Phab"
"Feature missing:
The princess is not shown also there is no winning message when the player reaches at the top level","Phab"
"Feature not implemented well: The player doesn't move sometimes and on pressing space and movement keys the game some times quits.","Phab"
"Jump instruction implemented in the most ideal way, but sometimes the player doesn't die when in contact with the fireballs","Phab"
"BUG:
The fireball doesn't kill the player mostly when the player comes in contact with the fireball","Phab"
"Too many if conditions and one of the if condition had more than 40 lines of code, more than normal standard.","Phab"
"You did not remove  1 in this code","Phab"
"Bad indentation","Phab"
"PEP-8
multiple imports should be declared in different lines
like
import tty
import termios
import sys","Phab"
"functionalities-
Printing function is not working properly according the layout of terminal","Phab"
"Whole function is having Bad indentation","Phab"
"Unused argument 'x' and 'y' (unused-argument)","Phab"
"PEP-8
Line too long
ideally line has less than 80 character","Phab"
"Code Smell:
Conditional Complexity
long if-else chain.
It should be broken into the function","Phab"
"functionalities which is not implementation-
Player cannot reach to the queen as there is no ladder
No jump function is implemented 
Donkey is not  properly implemented
Fireballs don't have random motion and it breaks the wall.  
","Phab"
"Unnecessary declaration
It is not used in the code","Phab"
"Code Smell:
Conditional Complexity
long if-else chain.","Phab"
"Code Smell
Too few public methods (1/2) (too-few-public-methods)","Phab"
"Code Smell:
Conditional Complexity
long if-else chain.
It should be broken into the function ","Phab"
"Functionalities not implemented-
1- Lives of player not implemented
2- Jump function not implemented
3- Fireball not implemented properly
","Phab"
"PEP-8 
Too many blank lines
","Phab"
"Code Smell
non meaningful comments for dead code
comments should be meaningful remove unnecessary comments","Phab"
"code smell:
data should be store in separate file instead dumping in same file","Phab"
"PEP-8
space should be provided between the operator","Phab"
"Code Smell
non meaningful comments for the dead code
comments should be meaningful","Phab"
"Bad indentation","Phab"
"PEP-8
expected 2 blank lines","Phab"
"PEP-8
multiple imports should be declared in different lines
like
import random
import sys
import copy
import os

Code smell:
Also No need to use import  Pygame because it was not used in the code","Phab"
"PEP-8
use space after defining function so that the code becomes more readable","Phab"
"Code Smell:
Too long main function
divide this into many function","Phab"
"Code smell:
left is not declared","Phab"
"functionalities-
This part of the  condition doesn't check the stair
and Player move in the space","Phab"
"Bad indentation. Found 4 spaces","Phab"
"Modularity function lacking
Files should be broken into different files according to their function","Phab"
"Code Smell
non meaningful comments for dead code
comments should be meaningful ","Phab"
"PEP-8 standard violation:
Space before and after  the operator isrequired","Phab"
"This loop doesn't work properly
when you  enter string the nothing happens because string is not an array 
when you enter character and press enter then it works","Phab"
"PEP-8  :
Line too long, 133 characters used instead of the standard 80 characters per line.","Phab"
"Wrong usage of the input.
Here raw input is not required because it scans the string 
we have to get character and perform the operation","Phab"
"Bad indentation","Phab"
"Unused argument 'ch' (unused-argument)","Phab"
"function should be written inside the class","Phab"
"Code Smell
Dead code must be removed","Phab"
"PEP-8
Naming should follow proper convention
There should be space before and after the operator
","Phab"
"No need to use pygame","Phab"
"No need to give extra White spaces","Phab"
"functionalities-
Fireball is not generated by monkey
and fireball doesn't move","Phab"
"Too many if-else condition
divide the functionalities into different function","Phab"
"PEP 8:
Naming should follow convention
proper space should be provide after and before '='
","Phab"
"Unnecessary semicolon
At the end of the line no semicolon required","Phab"
"functionalities-
Unnecessary input required to complete the jump task as it should be continuous
jump is not properly implemented , as it doesn't check for the coin, stair.","Phab"
"Code smell:
Function too long 
Ideally function is of 15 to 20 lines","Phab"
"code smell:
data should be store in separate file instead dumping in same file","Phab"
"Modularity function lacking
Files should be broken into different files according to their function","Phab"
"Line too long
ideally line has less than 80 character","Phab"
"Too many for loop 
it should be divided in the functions","Phab"
"Code Smell
Too many branches 
Too many while loop used instead using single while loop","Phab"
"Functionalities which are not implemented-
Fireballs are not generated by Donkey
Fireball doesn't have random motion
Donkey is not implemented
Jump function not implemented
Lives not implemented properly
","Phab"
"function should be written inside the class","Phab"
"Not implemented anything in the game","Phab"
"Line too long 
ideally line has less than 80 character","Phab"
"functionalities-
Fireball is not generated from donkey
Fireball doen't have random motion
","Phab"
"Modularity function lacking
","Phab"
"functionalities-
Score is not adding for all the life,
It only prints the last life score","Phab"
"It shouldn't be written separately
It should me mention inside the class ","Phab"
"Given extra spaces for the indentation","Phab"
"There is no space between subsequent if else statement,
so that readability  improves ","Phab"
"Code Smell
non meaningful comments for the dead code
comments should be meaningful","Phab"
"PEP-8
Space is required after the Class written","Phab"
"Code Smell:
Function is too big.
Expected line of the function should be between 15 to 20 ","Phab"
"Code Smell
Too many nested conditional statement
","Phab"
"ode Smell:
Function is too big.
Expected line of the function should be between 15 to 20","Phab"
"Code smell
Function is too big
It can be divide the function into  various other function","Phab"
"Whole function is not having proper indentation","Phab"
"Code Smell:
Too many nested conditional statement 
It should be divided into  functions","Phab"
"Bad indentation. Found 4 spaces","Phab"
"Code Smell
Comment should be meaningful
Dead code can be removed","Phab"
"Code Smell:
function is too long","Phab"
"functionalities:
Donkey is not moving","Phab"
"PEP-8
clas names should use CapsWord case","Phab"
"Whole function is Bad indentation ","Phab"
"There is no space between subsequent if else statement,
so that readability improves","Phab"
"Code Smell:
Conditional Complexity
long if-else chain. Invalid method name \""getX\","Phab"
"PEP-8
space should be provided between the operator
it should be like
prince_x = 27","Phab"
"Unnecessary parens after 'if' keyword (superfluous-parens)","Phab"
"fireball doesn't have the random move","Phab"
"Code Smell
Dead code must be removed","Phab"
"Indentation error
Bad indentation. Found 8 spaces, expected 4 (bad-indentation)","Phab"
" Unnecessary semicolon at the end of the line","Phab"
"PEP-8
multiple imports should be declared in different lines
like
import tty
import termios
import sys","Phab"
"Code Smell
non meaningful comments for dead code
comments should be meaningful","Phab"
"PEP-8
Every import should be in different line","Phab"
"functionalities-
Game never finishes if  player reaches to the queen","Phab"
"There is no main function
 Proper function should be there so that the code is readable","Phab"
"Code Smell
non meaningful comments for dead code
comments should be meaningful remove unnecessary comments","Phab"
"Assignment -1 Requirement 

no modular code  
","Phab"
"bug:

unused files present","Phab"
"PEP-8
should be xrange(0, width):

Should be so in lines 19, 21, 23, 28, 30, 32, 34, 36","Phab"
"Code Smell
Very long function

GOD FUNCTION
==","Phab"
"BUG
=====
File \""Sneha Nanavati_404_assignsubmission_file_sneha_dk.py\"", line 176, in <module>
    main()
File \""Sneha Nanavati_404_assignsubmission_file_sneha_dk.py\"", line 159, in main
    screen.prplayer(28,2,'P')
File \""Sneha Nanavati_404_assignsubmission_file_sneha_dk.py\"", line 135, in prplayer
    if(self.board[x][y]=='C'):
IndexError: list index out of range","Phab"
"BUG:

Standalone Jump  not implemented.","Phab"
"Good commenting ","Phab"
"PEP-8

MAX length of a line of code <= 72","Phab"
"PEP-8

##VERY long parameters","Phab"
"PEP-8

One line after a function gets over","Phab"
"No Modular Code","Phab"
"Code Smell 
Too many input parameters

PEP - 8
NO spaces after commas","Phab"
"Very big function. Normally a function should be  15-20 lines","Phab"
"NO Private Variable
==

## NO private variable in the entire code","Phab"
"PEP-8
Should be =>  p1.life -= 1   {{Space after '=' sign}}","Phab"
"PEP-8

Very Long Function","Phab"
"Dirty name... Many capitals. PeP 8 standards say - class should start with capitals but not be mix of those","Phab"
"PEP-8

xrange(0,5)

Should be => xrange(0, 5)","Phab"
"Code-Smell

Freeloader
===","Phab"
"Code Smell

##Lazy class / Freeloader","Phab"
"CODE-SMELL
##FREELOADER
Function doing too little","Phab"
"PEP - 8

MAX length of a line of code <= 72","Phab"
"PEP - 8
All imports should be at one place.. Preferably in the start","Phab"
"PEP-8

Name of a class should start from a Capital letter","Phab"
"###BUG

1. Invincible on ladder till next up move.
2. Cannot jump from b/w of ladder
3. Slowmotion Jump, Makes the game sleezy
4. Gravity not implemented for player but implemented for fireball, Bad code logic
5.  Hard coded game even for different levels, Fake levels
6. Code Glitch, Sometimes fireballs disappear an then appear again","Phab"
"PEP-8

MAX length of a command should be 72","Phab"
"PEP-8

Should be 

self.y = random....","Phab"
"PEP - 8

Very Long Function: 

Length of function should be 15 - 25 lines","Phab"
"PEP-8

Lazy Methods","Phab"
"Assignament Requirements

ALL code must be in a class.","Phab"
"PEP-8
MISSING !
if __name__ == \""__main__\"":","Phab"
"No  README provided. How is the gamer supposed to know what file to run to play the game","Phab"
"Pep -8

Very Long line
Standard command < 72","Phab"
"PEP-8

Class name should start from a Capital letter","Phab"
"Useless files

Increases gamer's Download 
== ","Phab"
"PEP-8

One empty line needed just for cleanliness","Phab"
"PEP-8
Spaces between .....(width)]for ...
                                                  
Should be  .....(width)] for ....  ","Phab"
"PEP -8
Unnecessary Comments","Phab"
"BUG:

Should have taken account of different display resolutions ......
Game screen overflows on lower resolution displays","Phab"
"PEP -8 
NoSpaces after commas : Unreadable Code ","Phab"
"PEP-8

Doc string not provided","Phab"
"NOT Implemented 
==

1. Gravity for player
2. Fireballs don't move if player is not moved.
","Phab"
"WHY ?
==== ","Phab"
"NO Spaces b/w different if/else conditions","Phab"
"PEP-8

BAD Init
ALL imports first","Phab"
"Spaces - PEP-8

dr,dw,de  =>  dr, dw, de","Phab"
"Code-Smell

GOD Class","Phab"
"PEP-8


Should be ==> board.print_player(self.x, self.y, self.prev_char, mario)","Phab"
"PEP-8

Inconsistant spaces b/w '==' ; '>='","Phab"
"No such She-Bang exists 

Points to a folder /bin/usr","Phab"
"BUG:
==

When too many fireballs move past each other, there are instances where one of the fireball stops.

Also if the overlap happens on a ladder, sometimes H gets replaced by O","Phab"
"while using multiline comments, the ending { ''' } should be at the next line

''' Some comment
'''","Phab"
"Code Smell
Function moveup() very long","Phab"
"Code-Smell

Cyclomatic complexity","Phab"
"PEP-8

No spaces b/w if-else statements","Phab"
"PEP-8
should be ==>  (sc.old != 'C'):","Phab"
"PEP-8

## Hardcoded map
## Doesn't meet the Assignment requirements","Phab"
"Assignment-1 Guidelines Violations
===

Classes Missing
#Donkey Class 
#FireBall","Phab"
"Pep -8
Space needed after imports","Phab"
"Two similar comments in two different files:

##Missleading ","Phab"
"It was not specified in the assignment to have windows support.. Though I would be happy do it for @Origin it asked for.","Phab"
"PEP-8

should be ==>  elif(p.getX() == f.getX()):

Remove redundant spaces","Phab"
"Remove Unused Files","Phab"
"BUG:
===

The Game works in urxvt not in gnome-terminal, due to repeated printing of the whole board (gnome-terminal is slow).

Colored Output not implemented.

Sometimes Fireballs don't start from the current position of the donkeykong.","Phab"
"PEP-8

if __name__ == \""__main__\"":

NOT Present","Phab"
"Code Smell

TOO Long a Method

","Phab"
"Hardcoded map should be in line to ease understanding.","Phab"
"Module 'pygame' has no 'K_DOWN' member (no-member)","Phab"
"PEP-8 and PEP-257 standard violation: Docstring should not be added as a # comment.","Phab"
" Attribute 'y' defined outside __init__","Phab"
"Too many if-else statements.","Phab"
"Incorrect indentation.","Phab"
" Code Smell : Too many statements (213/50) ","Phab"
"Too many if-else statements. Use functions instead.","Phab"
"PEP-8 standard violation: Line too long. 145 characters present instead of the standard limit of 79 characters per line.","Phab"
"PEP-8 standard violation: Imports should always be put at the top of the file, just after any module comments and docstrings, and before module globals and constants. ","Phab"
"Code Smell : Standard function node used to draw rectangles.","Phab"
"PEP-8 violation : Found indentation with tabs instead of spaces.","Phab"
"PEP-8 Function docstring should be above the function.","Phab"
"Hardcoded map should be one after the other line wise to ease understanding.","Phab"
"  # Function size crazy big.


  # Too many if-else statments.





","Phab"
"Indentation with tabs instead of spaces : mixed indentation.","Phab"
"Two lines should be left before beginning class in accordance with PEP8 standards.","Phab"
"Bug - Multi Threading required for Donkey movement. Else game won't end without player movement.","Phab"
"Unnecessary, inconsistent indentation should be removed.","Phab"
"PEP-8
variable names should not be uppercase","Phab"
"PEP-8 Function docstring should be above the function.","Phab"
"Entire function is too big with erratic indentation. Functions should not be longer than ~ 20 lines.","Phab"
"Wildcard imports should be avoided.","Phab"
"Unnecessary whitespace should be avoided.","Phab"
"Double indentation should not be used.","Phab"
"Undefined variable 'K_a' (undefined-variable)
","Phab"
"Missing docstring.","Phab"
"Code Smell : Unused import time (unused-import)
","Phab"
"PEP-8 violation : Indentation with tabs in statement","Phab"
"No docstring.","Phab"
"More than one statement on a single line (multiple-statements)
","Phab"
"Incorrect indentation.","Phab"
"PEP-8 and PEP-257 standard violation: Missing function docstring.","Phab"
"Code Smell (Cyclomatic Complexity): too many branches or loops; this may indicate a function needs to be broken up into smaller functions, or that it has potential for simplification.","Phab"
"Erratic indentation","Phab"
"Bug:
Threading not implemented. Fireball movement depends on player movement.","Phab"
"Code Smell : getPosition function is faulty","Phab"
"More than one statement on a single line (multiple-statements)
","Phab"
"Old-style class defined. (old-style-class)","Phab"
"Code Smell (Cyclomatic Complexity):
Too many branches. Either the function needs to broken down into smaller functions or it needs to be simplified.","Phab"
"Code Smell : i is never used in the function.","Phab"
"Unnecessary blank lines.","Phab"
" Undefined variable 'K_d' (undefined-variable)","Phab"
"Code Smell (Cyclomatic Complexity): too many branches or loops; this may indicate a function needs to be broken up into smaller functions, or that it has potential for simplification.","Phab"
"Indentation should be appropriate.","Phab"
"Getters and setters should be combined. Code has too many redundancies.","Phab"
"Code Smell (Cyclomatic Complexity): too many branches or loops; this may indicate a function needs to be broken up into smaller functions, or that it has potential for simplification.","Phab"
"Code Smell : Nothing imported.","Phab"
"Bug - Ladder formation is random instead of predefined and constant

Bug - Donkey sleep time too much.","Phab"
"Map cannot be understood looking at the code. Lines on the maps should correlate with lines on the code.","Phab"
"Unused imports because of wildcard import.","Phab"
"Entire function has excess indentation.","Phab"
"PEP-8 and PEP-257 standard violation: Missing function docstring.","Phab"
"Code Smell (Cyclomatic Complexity): too many branches or loops; this may indicate a function needs to be broken up into smaller functions, or that it has potential for simplification.","Phab"
"Too few public methods (0/2) (too-few-public-methods)
","Phab"
"Unnecessary whitespace should be avoided.","Phab"
"PEP-8 violation : Class name should begin with capital letter.","Phab"
"Unnecessary white space should be avoided","Phab"
"According to PEP8 standards, there should be only two lines here, four is unnecessary.","Phab"
"Code smell : Inappropriate intimacy","Phab"
"Missing module docstring. PEP 8 standards not followed.","Phab"
"Code Smell : Too many members.","Phab"
"Code smell : Cyclomatic complexity.","Phab"
"Code smell : Data class","Phab"
"Code smell : Repeated code.","Phab"
"Added a few more code smells and PEP 8 violations found.","Phab"
"Line too long.Not in accordance with PEP 8 standards ","Phab"
"PEP 8 standards violated and code smells found.","Phab"
"PEP 8 standards violated : Wildcard import should be avoided as it includes unnecessary methods.","Phab"
"Collision with Donkey does not result in loss of lives, deduction of points or an end game.","Phab"
"Bugs found in code. Random letter \""d\"" pops up at the sides of the game board and moves the game board at random times. No action for donkey collision. PEP 8 standards of indentation, spacing not followed.","Phab"
"Code Smell : Indecent exposure. Exposing such code means that users know about code that is nimportant or only indirectly important.","Phab"
"Screen has to be resized for every ASCII games. Not something that can be handled from within Python. BUG: 
  File \""player.py\"", line 362, in <module>
    main()
  File \""player.py\"", line 335, in main
    fireball.move_fireball(Board,l)
  File \""/home/levicorpus/Downloads/fireball.py\"", line 198, in move_fireball
    Board.z[l[i].x][l[i].y]=\""o\","Phab"
"Code smell : Large Class. The class has too many members","Phab"
"Same function repeated in a previous file : main.py . Could have made a seperate module.","Phab"
"Modified Review.","Phab"
"PEP 8 standards violated : Unnecessary parent '()' for ifs and elifs throughout the code.","Phab"
"Code Smell : Shotgun surgery. Incorrect character was being displayed at the player spawn position hence the ' ' was hard coded. ","Phab"
"BUGS Found!
1. Player eats up ladder.
2. Donkey is not present at the top most level.
3. Game layout has two layers of X at the bottom. Not according to the specified layout.
4. When player jumps on a fireball the character O comes above it and stays there.
5. When player moves up a staircase, the 'H' on the topmost stair dissapears.
6. Gravity is not implemented for player. 
7. Player can jump through walls. If a player is at the edge of the wall and jumps it can pass through and often dissapears.


 ","Phab"
"ASCII games are not the same as a game implemented using Pygame.","Phab"
"BUG : At the right end of a platform beside the wall, if the player tries to move up it can, gravity does not take effect and since player cannot move without a platform it gets stuck.","Phab"
"BUG: Player goes all the way down the stairs and gets stuck in between the platform resulting in pre mature termination of game. 
IndexError: list index out of range at line 180.

","Phab"
"Code Smell : Cyclomatic Complexity.","Phab"
"Refactor: Method could be a function. Pep 8 standards not followed","Phab"
"Length of code is too long. Abstraction could have been implemented in a better way through Person class. Move function of Player has repeated code. PEP 8 standards not followed. Lines too long, Wilcard import, Bad indentation, spaces around assignment, invalid constant names x, y, board etc. ","Phab"
"BUG: Fireball falls through a platform but it should only take the stairs or fall from the end of platform.","Phab"
"PEP 8 standards not followed. Missing module docstring . BUG: When player jumps across a ladder and then tries to climb it code behaves unexpectedly and player reaches the inaccesible area between layers. 
File \""player.py\"", line 80, in getposition
    Board.z[self.x][self.y]=\""P\","Phab"
"Irrelevant comments. Comment only if it enhances understanding of the code or increases readability. ","Phab"
"PEP 8 standards violated : Missing module docstring.","Phab"
"Code Smell : Duplicated code.","Phab"
"Code Smell: Long Parameter List","Phab"
"PEP 8 standards violated : Invalid variable name 'c'","Phab"
"Repeated import statements","Phab"
"Missing module docstring at line 1. Pep 8 standards not followed.","Phab"
"Main should be in a seperate module. Layout and main have different context and implementation.","Phab"
"Wildcard imports not in accordance to PEP 8 standards","Phab"
"PEP 8 : Exactly one space around assignment.","Phab"
"Code Smell: Long Method , long class","Phab"
"Code smell : repeated code","Phab"
"Modified review.","Phab"
"Code smell : Conditional complexity. Too many If-Elif statements","Phab"
"Code Smell : Data clumps. Methods and attributes ought to be made into their own object.","Phab"
"BUG: At Level 2 , When a donkey collides with 2 fireballs, a new static 'D' is seen which gets removed if a donkey object collides with it.","Phab"
"Code smell","Phab"
"Classes not implemented. 
Code Smell : Indecent exposure . Methods should not be visible to user.","Phab"
"BUG: Donkey moves more than one position at a time and while the player jumps, donkey disappears. Defeats the purpose of Donkey","Phab"
"Code Smell: Conditional complexity. Too many if-elif statements.","Phab"
"Code Smell : Combinatorial Explosion. Lots of code that almost does the same thing.","Phab"
"FAKE BUGS pointed out.","Phab"
"Code smell : Data clumps. The attributes are related to each other and should be rolled up in a class.","Phab"
"PEP 8 Standards not followed. Wildcard import.","Phab"
"Basic functionality not implemented.  Code smells detected.","Phab"
"Review: PEP 8 standards mostly followed. Modularity not implemented to full effect. ","Phab"
"Modification to review.","Phab"
"Code smell : Cyclomatic complexity.","Phab"
"Modified review","Phab"
"PEP 8 standards: Exactly one space around assignment.","Phab"
"BUG : When a player jumps on a fireball, for one frame two player characters are visible and a blank space in the 27, 0 position on the board.","Phab"
"Added inline comments.","Phab"
"Modified Review:
BUGS:  While fireballs go down stairs they don't always follow a straight down trajectory.
BUG:  While a player jumps, fireballs don't move","Phab"
"Code Smell : Repeated line of code. Combinatorial explosion.","Phab"
"Similar module name already used. Function of the two unclear. ","Phab"
"Code Smell : Long method.","Phab"
"Hard-coded values. Values should be assigned according to program.","Phab"
"Code smell : Shotgun surgery . Incorrect characters were printed on losing a life while collision with fireballs. Hence a space character and 'X' were hard coded. The cause of the printing wasnt directly fixed.","Phab"
"According to the game specifications, since its an ASCII game, fireballs should only move on key press. Also in the actual Donkey Kong game, fireballs can fall through broken staircases but Mario can't. These two features are implemented in the code.","Phab"
"PEP 8 standards not followed : Invalid function name throughout code as its in Camel case. Function names should be lowercase, with words separated by underscores as necessary to improve readability.","Phab"
"End Of Review","Phab"
"Pep 8 standards not followed. Lines too long, Bad indentation, tabs instead of whitespaces, Old class style definitions.
End Of Review","Phab"
"Nice game :) 

Pep 8 standards not followed. Lines too long, Bad indentation, tabs instead of whitespaces, Old class style definitions.
End Of Review","Phab"
"PEP 8 standards not followed : Method docstring absent from all functions.","Phab"
"Code smell : Feature envy . In all move functions in the program grid attribute of matrix classhas been used too many times","Phab"
"Code Smell : Refused Bequest. These methods could have directly been implemented in Player","Phab"
"PEP 8 standards violated : statement seems to have no effect.","Phab"
"Shotgun Surgery : To fix a bug (when a play spawns to the bottom left corner it also prints an 'H' as prev_char , hard coding of self.prev_char without optimising and removing the cause for the error.","Phab"
"BUG: At level two, when number of fireballs increases , in rare cases a fireball gets stuck at the end of the top platform.","Phab"
"Code Smell : Long class, they typically contain too many responsibilities and should be avoided.","Phab"
"Unclear description.","Phab"
"Exactly one space around assignment. PEP 8 standards not followed.","Phab"
"Modified Review.","Phab"
"Code smell : Indecent Exposure. Important attributes like a score in the game should be private so that its not modifiable outside class. ","Phab"
"Bug: When  number of donkeys increase, top stair at the donkey level disappears randomly.","Phab"
"Code smell : Duplicate code, combinatorial explosion.","Phab"
"Code Smell : Data class.","Phab"
"Screen has to be resized for every ASCII games. Not something that can be handled from within Python.","Phab"
"Missing!
 if __name__==\""__main__\"":main()","Phab"
"PEP 8 standards violated : Remove comments not relevant to code or those that don't enhance readability. 
Code Smell : Comments","Phab"
"Correction : Primitive Obsession.","Phab"
